name,lat,lon,label,component
104570679,40.4731334,-79.9620833,,1
104570692,40.472745,-79.9615504,,1
104570700,40.4721847,-79.9607845,,1
104570707,40.4717454,-79.9601573,,1
3865719487,40.4715234,-79.9598454,,1
104570719,40.4714758,-79.9597785,,1
104570876,40.4227199,-79.973892,,1
2313454751,40.4227035,-79.9735651,,1
104570977,40.3942155,-79.9709004,,1
104570985,40.393106,-79.969979,,1
104819524,40.4624372,-79.9571656,,1
104819516,40.4628216,-79.957301,,1
104571062,40.4140211,-80.0211489,,1
104571069,40.4130946,-80.0210812,,1
271209626,40.4110929,-80.0209879,,1
4472120433,40.4110366,-80.0209677,,1
271209644,40.4110086,-80.0209577,,1
104571132,40.4447199,-80.0660395,,1
687162953,40.4447135,-80.0659328,,1
104571246,40.4202089,-79.9907821,,1
104571256,40.4200415,-79.9907821,,1
104571259,40.4196229,-79.9907579,,1
104571267,40.4192083,-79.9907391,,1
104571276,40.4187959,-79.9907177,,1
104571283,40.4184382,-79.9907034,,1
104571293,40.4180791,-79.9906828,,1
104571529,40.4640064,-79.9156541,,1
104571533,40.4643148,-79.9152214,,1
104571547,40.4645066,-79.9149264,,1
104571551,40.4647434,-79.9145562,,1
104571560,40.4649985,-79.9142182,,1
104571669,40.442368,-80.0001052,,1
689934761,40.4422446,-79.999821,,1
104573441,40.4389565,-79.9946876,,1
684800966,40.4388686,-79.9947395,,1
684792203,40.4388094,-79.9947476,,1
684792205,40.4387298,-79.9947315,,1
5312909819,40.4383675,-79.994508,,1
104573452,40.4382989,-79.9944657,,1
5312909821,40.4382606,-79.9944407,,1
3064307904,40.4381564,-79.9943727,,1
104573503,40.4243201,-79.8852406,,1
104573514,40.4245514,-79.8851319,,1
2291974499,40.4252331,-79.8847869,,1
104574218,40.4941428,-79.8962381,,1
2629042773,40.4942189,-79.8962195,,1
2629042772,40.4942918,-79.8961975,,1
2629042788,40.4944273,-79.8961335,,1
2629042786,40.4945653,-79.8960655,,1
2629042774,40.4948461,-79.8959457,,1
2629042776,40.4949398,-79.8959112,,1
2629042778,40.4950457,-79.8958857,,1
2629042780,40.495097,-79.8958684,,1
2629042775,40.4951358,-79.8958511,,1
2629042782,40.4953041,-79.8957727,,1
2629042784,40.4953977,-79.8957345,,1
104574231,40.4954859,-79.8957045,,1
2629042762,40.4955564,-79.8957015,,1
2629042763,40.4956304,-79.8957119,,1
2629042760,40.4959091,-79.8957836,,1
2629042764,40.4961216,-79.8958394,,1
2629042765,40.4962308,-79.8958762,,1
2629042758,40.4963356,-79.8959225,,1
2629042767,40.4964915,-79.8960065,,1
2629042768,40.4965741,-79.896049,,1
2629042766,40.4966545,-79.896083,,1
2629042770,40.4967866,-79.8961264,,1
2629042771,40.4968577,-79.8961236,,1
104574244,40.497225,-79.8960468,,1
104574451,40.4105554,-80.0786843,,1
104574457,40.4097113,-80.0773225,,1
104574477,40.4236751,-79.9456858,,1
104574485,40.4225569,-79.9451829,,1
104574496,40.4212922,-79.9446314,,1
104574506,40.420382,-79.9442335,,1
104574989,40.4271009,-80.0946492,,1
104575000,40.426668,-80.095077,,1
105125945,40.4360923,-80.0164288,,1
104575095,40.4360452,-80.0160533,,1
104575129,40.4359976,-80.0157152,,1
104575158,40.4601414,-80.0488132,,1
2993470717,40.4593171,-80.054563,,1
104575334,40.4594413,-80.0546923,,1
2993470730,40.459649400000004,-80.0549228,,1
2993470734,40.459862,-80.0552322,,1
104575343,40.4599525,-80.0555475,,1
2993470737,40.4599791,-80.0557786,,1
2993470736,40.4599768,-80.055992,,1
2993470738,40.4599889,-80.0560399,,1
2993470739,40.4600047,-80.0560775,,1
104576251,40.4503049,-79.920531,,1
104576261,40.450117,-79.9196631,,1
104576668,40.4544289,-79.9331969,,1
104576676,40.4531768,-79.9324375,,1
104576685,40.4518415,-79.9316515,,1
104576704,40.4519137,-79.9314181,,1
104576716,40.4514874,-79.9311691,,1
104576728,40.4510595,-79.9309036,,1
104576838,40.4103901,-79.9824576,,1
1025937703,40.4104063,-79.9820262,,1
104576845,40.4104105,-79.9819131,,1
104576852,40.4104167,-79.9815752,,1
104577017,40.456023,-80.0062824,,1
5255062259,40.4566814,-80.0065044,,1
104577031,40.4567281,-80.0065201,,1
5255072431,40.4567702,-80.0065336,,1
5255072436,40.4573439,-80.0067179,,1
104577036,40.4573895,-80.0067325,,1
5265146395,40.4574288,-80.0067454,,1
5265146387,40.4582963,-80.007031,,1
104577051,40.4583235,-80.00704,,1
104577066,40.4587295,-80.0071753,,1
104577982,40.4130621,-80.0751223,,1
104577988,40.4131315,-80.0750739,,1
104578212,40.4981768,-80.0175101,,1
2672515017,40.4982013,-80.017348,,1
104578223,40.4983469,-80.0164242,,1
2672515034,40.4983681,-80.0162398,,1
2672515032,40.4983649,-80.0161853,,1
2672515031,40.4983564,-80.016128,,1
2672515029,40.4983384,-80.0160707,,1
2672515013,40.4981758,-80.0157604,,1
104578238,40.4979938,-80.0154035,,1
104578249,40.4976001,-80.0146483,,1
104578282,40.4803843,-79.977031,,1
104578293,40.4807553,-79.9771598,,1
104578307,40.4810998,-79.9772688,,1
1254870192,40.4823764,-79.9776456,,1
104578680,40.4577121,-79.9343502,,1
393771378,40.4575366,-79.9349729,,1
393774353,40.457359,-79.93557,,1
393778466,40.4571576,-79.9362657,,1
393881418,40.4570593,-79.9366053,,1
104578703,40.4570302,-79.9367062,,1
104578726,40.4169498,-80.0058883,,1
104578738,40.416956,-80.0049124,,1
104578763,40.4169988,-80.0039329,,1
104578774,40.4170233,-80.0023236,,1
104578782,40.417056,-80.0003924,,1
104578791,40.4170846,-79.998775,,1
104578832,40.4170785,-79.9982788,,1
104578845,40.4170907,-79.9977343,,1
104580511,40.356169,-79.905571,,1
104580524,40.3550037,-79.9051826,,1
104580540,40.3537385,-79.9046424,,1
104580550,40.3528637,-79.904269,,1
104580779,40.464111,-79.9324499,,1
104580792,40.463749,-79.9326663,,1
104580805,40.4635299,-79.9328002,,1
104580815,40.4623773,-79.9334889,,1
104580830,40.4612972,-79.9341546,,1
1256581679,40.4594906,-79.9352423,,1
104580842,40.4593133,-79.935438,,1
104580868,40.4577693,-79.9357732,,1
104580895,40.4412739,-79.9591778,,1
104580909,40.4409203,-79.9587407,,1
104580920,40.4405853,-79.9583384,,1
104581942,40.442097,-79.8629568,,1
2608863888,40.4420633,-79.8631607,,1
104581952,40.4419938,-79.8633496,,1
2608863884,40.441929,-79.8635162,,1
104581966,40.4418006,-79.863684,,1
2875699744,40.4417183,-79.8637583,,1
2608863876,40.4416408,-79.8638047,,1
2875699740,40.4415368,-79.8638427,,1
104581978,40.4414127,-79.8638862,,1
104581990,40.4411562,-79.8639383,,1
104581999,40.4404221,-79.8641133,,1
2875699728,40.4402793,-79.8642097,,1
104582214,40.421845,-79.8977951,,1
104582225,40.4228118,-79.8959956,,1
104582274,40.3695647,-79.9098924,,1
104582283,40.3680286,-79.9091209,,1
104582293,40.3678345,-79.9090408,,1
104582302,40.3676016,-79.9090044,,1
104582313,40.3675283,-79.9089808,,1
3158858151,40.3672665,-79.9089254,,1
3158858150,40.3670084,-79.9088016,,1
104582323,40.3669277,-79.9087446,,1
104582333,40.3665671,-79.908381,,1
104582341,40.365866,-79.907806,,1
104582421,40.4344119,-80.0319664,,1
2877113143,40.4348445,-80.0328058,,1
104582431,40.4352525,-80.0336688,,1
105675505,40.4353632,-80.0338933,,1
104582479,40.4659657,-79.957355,,1
104582486,40.4662976,-79.9569113,,1
104582493,40.4666103,-79.9564857,,1
104582502,40.4668609,-79.9561315,,1
104582511,40.4670372,-79.9558984,,1
104582593,40.4684672,-79.9816831,,1
104582607,40.4697161,-79.9804493,,1
104582635,40.4492925,-79.8815511,,1
104553138,40.4504198,-79.8818986,,1
104204012,40.4513256,-79.8822337,,1
2853417994,40.4513813,-79.8822549,,1
2853417997,40.451415,-79.8823012,,1
2853417998,40.4514209,-79.8823628,,1
2853417995,40.4513945,-79.8824766,,1
2853417996,40.4514092,-79.882519,,1
2853417999,40.4514297,-79.8825499,,1
104582649,40.4514957,-79.8825711,,1
104582655,40.4531845,-79.883093,,1
104582974,40.409351,-80.0010817,,1
104582981,40.4088655,-80.0010593,,1
104583045,40.4725758,-80.0556594,,1
104583055,40.4720366,-80.0552342,,1
104583190,40.4439138,-79.9388213,,1
2522985570,40.4439719,-79.9386779,,1
104583203,40.4446124,-79.9372036,,1
2522970659,40.4451458,-79.9360176,,1
104583217,40.4452564,-79.9357404,,1
2522970650,40.4452736,-79.9355973,,1
104583225,40.4453126,-79.9352383,,1
104583238,40.4453377,-79.9349006,,1
104583248,40.4454557,-79.9332622,,1
104583273,40.3918325,-80.027366,,1
104583286,40.3914988,-80.0267379,,1
1670957702,40.3911479,-80.0261092,,1
104583532,40.4207991,-79.9215237,,1
104583541,40.4203895,-79.9212008,,1
104583553,40.4199085,-79.9208156,,1
104583638,40.4357109,-80.058009,,1
104583650,40.4359775,-80.0566837,,1
3189628653,40.4359856,-80.0565388,,1
104583663,40.4361816,-80.0547578,,1
1808380982,40.4361763,-80.0544779,,1
1808380997,40.4361132,-80.0542357,,1
104583672,40.4356553,-80.0534036,,1
1808380978,40.4356372,-80.0532049,,1
104583682,40.4355302,-80.0525622,,1
104583739,40.4387744,-80.0418473,,1
104583754,40.4387055,-80.0417055,,1
104583802,40.4231067,-79.937137,,1
455742800,40.4231067,-79.9373001,,1
104583815,40.4230628,-79.9374539,,1
455742801,40.4229237,-79.9376263,,1
455742802,40.4228322,-79.9377035,,1
104583825,40.4213555,-79.9383902,,1
104583837,40.4209684,-79.9385684,,1
104583846,40.4199006,-79.9387414,,1
104583916,40.4336593,-80.0862773,,1
104583924,40.4334402,-80.0867127,,1
1734711518,40.4330846,-80.0866987,,1
104583934,40.4323834,-80.0862257,,1
1734711499,40.432076,-80.0861746,,1
1734711492,40.4318384,-80.0863101,,1
104583944,40.4305796,-80.0883649,,1
1734711474,40.4304214,-80.0888821,,1
104583956,40.4304759,-80.0896074,,1
104584943,40.4007663,-79.9056927,,1
104584952,40.4016698,-79.9038898,,1
104585558,40.4513099,-79.9409496,,1
104585569,40.45028,-79.9403313,,1
104585578,40.4496356,-79.9399518,,1
104585589,40.4492452,-79.9397301,,1
1334202571,40.4489775,-79.9395702,,1
104585625,40.4485664,-79.9393302,,1
104585657,40.4476893,-79.9388282,,1
104586090,40.4025083,-80.0389829,,1
104586103,40.4022469,-80.0386289,,1
104586110,40.4020712,-80.0383177,,1
104586120,40.40163,-80.0376686,,1
104586140,40.400571,-80.0370128,,1
104586148,40.4008273,-80.0373897,,1
104586177,40.4147198,-79.9764671,,1
104586167,40.4148669,-79.9779557,,1
104586430,40.4320246,-79.9326602,,1
104586442,40.4326792,-79.9328133,,1
104250917,40.4329874,-79.930534,,1
104586530,40.4241731,-79.9703656,,1
104586538,40.4232236,-79.9708562,,1
104586561,40.4305719,-80.0720631,,1
104586567,40.4295265,-80.0733506,,1
104586585,40.432161,-80.0713503,,1
104586594,40.4306045,-80.0721812,,1
104586748,40.4181938,-80.0853758,,1
1734711332,40.4187679,-80.0863803,,1
104586756,40.419536,-80.0871361,,1
1734711340,40.4198344,-80.0872321,,1
1734711342,40.4203002,-80.0870506,,1
104586769,40.4207375,-80.0870942,,1
104586782,40.4213201,-80.0875582,,1
104586791,40.4220097,-80.0882196,,1
104586804,40.4227328,-80.0887808,,1
104586815,40.4233644,-80.0891811,,1
104586943,40.4516051,-79.9098763,,1
4573686216,40.4511005,-79.9085786,,1
4573686221,40.451092,-79.9085551,,1
104586947,40.4510673,-79.9084869,,1
104589013,40.4240702,-79.9893202,,1
1025849769,40.4241396,-79.9892988,,1
104589025,40.4243112,-79.9894302,,1
104589232,40.4172961,-79.9449617,,1
5134224124,40.4173626,-79.9448807,,1
104589244,40.4173504,-79.9447645,,1
3114241427,40.4170235,-79.9441468,,1
104589253,40.4169662,-79.9439555,,1
3114241428,40.4169662,-79.9438438,,1
3114269329,40.4171413,-79.9433797,,1
3114269330,40.4171691,-79.9432895,,1
3114269331,40.4171789,-79.94321,,1
104574578,40.4171396,-79.9431563,,1
104589290,40.4548186,-80.0133021,,1
104589303,40.4561904,-80.0137548,,1
104589508,40.4378891,-80.066834,,1
4988925847,40.4379193,-80.0670545,,1
104589517,40.4380888,-80.0680226,,1
104589526,40.4382064,-80.0686824,,1
104590043,40.3766943,-79.9697659,,1
1026004980,40.3760772,-79.969773,,1
104590051,40.3759771,-79.9697149,,1
1026004982,40.3758568,-79.9696067,,1
104590054,40.375358,-79.9688673,,1
104590325,40.4478257,-79.9624201,,1
2978672931,40.4479796,-79.9624116,,1
104590377,40.3784591,-79.9081286,,1
2611571690,40.3781394,-79.9063614,,1
104590390,40.3778572,-79.9049183,,1
104590402,40.3777039,-79.9040035,,1
104590409,40.3775192,-79.9030423,,1
104590422,40.3771462,-79.9010774,,1
104590443,40.4112193,-79.9851586,,1
104590455,40.4099769,-79.9850939,,1
104590468,40.409614,-79.9844854,,1
104591451,40.4883066,-79.9607165,,1
1254874277,40.4885894,-79.9609038,,1
1254874366,40.4892762,-79.9612206,,1
104591461,40.4926449,-79.9629769,,1
104591586,40.4724114,-80.0149259,,1
104591595,40.4733724,-80.0150027,,1
2785101627,40.4736503,-80.014998,,1
2785101630,40.4736779,-80.0149766,,1
2785101629,40.4736993,-80.0149431,,1
104591607,40.4737095,-80.0148961,,1
1025864209,40.4256948,-79.9835294,,1
104591677,40.4259323,-79.9835157,,1
5010208021,40.489482,-80.017858,,1
104591865,40.4898395,-80.0179103,,1
104591874,40.4902036,-80.0180081,,1
104591887,40.4622456,-79.9028993,,1
104591898,40.4625803,-79.9025748,,1
104591909,40.4629149,-79.9022315,,1
104591920,40.4632863,-79.901974,,1
104591932,40.4636618,-79.9016923,,1
104592576,40.4159553,-79.9851226,,1
1025833741,40.4154999,-79.9851172,,1
104592588,40.4146749,-79.9854525,,1
104592603,40.4835036,-80.0302209,,1
104592607,40.4835363,-80.0311553,,1
2501961503,40.4835821,-80.0324659,,1
104592616,40.4835582,-80.0327289,,1
104592623,40.4834078,-80.0335285,,1
104592634,40.483236,-80.0344412,,1
104592641,40.4830623,-80.0354228,,1
104592675,40.4819174,-80.0417335,,1
4069024110,40.4819296,-80.041914,,1
3533824306,40.4819314,-80.0419405,,1
104592698,40.4823935,-80.0435323,,1
104592709,40.4826597,-80.0444491,,1
104592720,40.4829186,-80.0453408,,1
104592730,40.4833224,-80.046732,,1
104592735,40.4835033,-80.0473551,,1
104592747,40.4836669,-80.0479186,,1
104592768,40.429019,-79.8963765,,1
104592779,40.4292275,-79.8959043,,1
104592789,40.4294147,-79.8953987,,1
104592800,40.4296473,-79.8949115,,1
104592806,40.4298457,-79.8944393,,1
104592811,40.430051,-79.8939576,,1
104592823,40.43026,-79.8934787,,1
104592832,40.4304622,-79.8929722,,1
104592970,40.4089041,-79.9420834,,1
104592978,40.4086601,-79.9432009,,1
104592982,40.408583899999996,-79.9436711,,1
693128923,40.4084352,-79.9443653,,1
693129468,40.408427,-79.9444101,,1
104592910,40.4083976,-79.9445793,,1
4616859007,40.408252,-79.9452293,,1
104592915,40.4081027,-79.9458958,,1
104592925,40.4079867,-79.9464501,,1
104592935,40.4078522,-79.9470077,,1
104592941,40.407739,-79.947578,,1
104592952,40.4076303,-79.9481002,,1
104593085,40.4467123,-79.972943,,1
4264511873,40.4466347,-79.972821,,1
3625642131,40.4465786,-79.9727043,,1
3625642128,40.4463449,-79.9725353,,1
3625642127,40.4462602,-79.9724509,,1
3625642124,40.4457219,-79.9720548,,1
104593094,40.4470614,-79.9731195,,1
104593098,40.4474111,-79.9733262,,1
104593110,40.4485789,-79.9739711,,1
104593118,40.4489262,-79.9741693,,1
104593124,40.4494719,-79.9744433,,1
1252047091,40.4497741,-79.9746495,,1
104593142,40.4122815,-80.0448225,,1
104593151,40.4120624,-80.0442291,,1
104593156,40.411986,-80.0440779,,1
104593262,40.3855007,-80.0272128,,1
104593274,40.3854254,-80.0276671,,1
104593284,40.3853566,-80.027735,,1
1847165292,40.3850585,-80.0277937,,1
1847165290,40.3849596,-80.0278433,,1
1847165294,40.384895,-80.0279493,,1
1847165288,40.3848601,-80.0280437,,1
3566680096,40.3848305,-80.0282422,,1
3566680097,40.3848841,-80.0285148,,1
3566680098,40.3848946,-80.0286793,,1
3566680099,40.3849186,-80.0288904,,1
3566680100,40.3849702,-80.0291265,,1
3566680101,40.3850745,-80.029423,,1
3566680102,40.3851683,-80.0295386,,1
3566680103,40.3852152,-80.0295775,,1
104593300,40.4214466,-79.9068417,,1
104593310,40.4216166,-79.9044819,,1
104593321,40.4216239,-79.904249,,1
104593337,40.4716084,-80.0543163,,1
104593348,40.4719096,-80.0545653,,1
104379355,40.4722212,-80.0548341,,1
5111601866,40.4724474,-80.0550181,,1
104593597,40.490567,-80.000698,,1
104593602,40.4897214,-80.0006359,,1
1254863694,40.4895956,-80.0006403,,1
1254863862,40.4894818,-80.000652,,1
104593610,40.4893404,-80.0007034,,1
1254863877,40.4891981,-80.000702,,1
1254863527,40.489065600000004,-80.0006487,,1
1254863730,40.4889925,-80.0005681,,1
1254863911,40.4889044,-80.0003719,,1
1254863994,40.4889059,-80.0001622,,1
1254863688,40.4889502,-79.9999261,,1
1254863826,40.4889449,-79.9997714,,1
1254863697,40.4889004,-79.9996111,,1
104593614,40.4883519,-79.9985536,,1
104593704,40.3912488,-80.0286506,,1
104593714,40.394209,-80.0303408,,1
104593723,40.3943704,-80.0304213,,1
1859081728,40.3950152,-80.0307732,,1
1859081736,40.3953682,-80.0307189,,1
104593983,40.3991485,-80.0064987,,1
616293247,40.3992387,-80.0056569,,1
1726624483,40.3991922,-80.0053763,,1
1726624482,40.3990386,-80.0051744,,1
104593991,40.3990254,-80.0050235,,1
104594001,40.3992641,-80.0046891,,1
104594011,40.3996868,-80.0041089,,1
1726624481,40.3997569,-80.0040938,,1
616293248,40.399896,-80.0039399,,1
1726624490,40.3999917,-80.0037655,,1
616293250,40.4000065,-80.0036235,,1
104594015,40.3999807,-80.0034252,,1
1726624495,40.3998805,-80.0025623,,1
104542354,40.3998805,-80.0023686,,1
104594021,40.4001646,-80.0018132,,1
4574047755,40.4557583,-79.9105339,,1
4574047754,40.4557995,-79.910601,,1
3547465352,40.4560408,-79.9109933,,1
4574047768,40.4561933,-79.9112414,,1
4574047767,40.4562371,-79.9112919,,1
4574047766,40.4562835,-79.9113335,,1
4574047765,40.4563279,-79.9113623,,1
4574047764,40.4563769,-79.9113864,,1
4574047763,40.45642,-79.9113998,,1
4574047762,40.4564696,-79.9114086,,1
4574047761,40.4565175,-79.9114126,,1
693248303,40.456542,-79.9114142,,1
3547465368,40.4566779,-79.9114173,,1
104595254,40.3970092,-80.0519515,,1
3461329811,40.3971262,-80.0521283,,1
104595257,40.397162,-80.0523546,,1
3461329810,40.3970493,-80.0525836,,1
3461329809,40.3967912,-80.0528086,,1
3461329808,40.396415,-80.0532561,,1
3461329807,40.3961332,-80.0537709,,1
3461329806,40.3960643,-80.0539701,,1
104595262,40.3960697,-80.0542237,,1
4877047780,40.3961507,-80.054449,,1
4877047779,40.3962835,-80.0546314,,1
104595270,40.4478043,-79.9090922,,1
104595277,40.4474824,-79.9080285,,1
104595297,40.4729194,-80.0291,,1
104595302,40.4728233,-80.0296162,,1
104595312,40.4727316,-80.0301108,,1
104595322,40.4726394,-80.0306069,,1
683669885,40.4332372,-80.0288546,,1
5000839416,40.4334928,-80.028396,,1
104595608,40.484825,-79.9398623,,1
104595617,40.4845688,-79.9391825,,1
104595623,40.4838185,-79.9374487,,1
104595628,40.4834986,-79.9366762,,1
104595635,40.4831568,-79.9357879,,1
104595642,40.4829372,-79.9353115,,1
104595726,40.4490368,-79.8616633,,1
104595742,40.4496891,-79.861166,,1
104596094,40.4845591,-79.9402342,,1
104596099,40.4842348,-79.9394079,,1
104596109,40.4835297,-79.9376547,,1
104596189,40.3923564,-80.0053071,,1
1604036873,40.3923826,-80.0049365,,1
1859079062,40.3923848,-80.0048003,,1
104596194,40.3923368,-80.0040062,,1
1027080034,40.4028827,-80.0329664,,1
4211585419,40.4027703,-80.0334737,,1
1027080039,40.4027111,-80.0336952,,1
104596352,40.4026648,-80.0338036,,1
104596986,40.4568979,-79.8985468,,1
104596994,40.4573703,-79.8983718,,1
104597004,40.4468648,-79.9390481,,1
2522975740,40.446614,-79.9390179,,1
104597014,40.4460886,-79.9389546,,1
104597027,40.4450214,-79.9393831,,1
104597111,40.3805581,-79.9667645,,1
3240884172,40.380786,-79.966715,,1
3240884173,40.3809055,-79.9666863,,1
3240884171,40.3810165,-79.9666399,,1
104597124,40.3811983,-79.966514,,1
104597146,40.3814294,-79.9664262,,1
1876819412,40.3814813,-79.9662988,,1
104597172,40.3814772,-79.9657261,,1
104597194,40.3813612,-79.9645351,,1
104597205,40.3806945,-79.9628749,,1
104597209,40.3802233,-79.9617251,,1
104597357,40.4186774,-79.9973025,,1
104597362,40.4186897,-79.996817,,1
104597375,40.4186938,-79.9962135,,1
104597385,40.4186999,-79.99572,,1
104597398,40.418706,-79.9952345,,1
104597411,40.4187203,-79.9946739,,1
104597415,40.4187203,-79.994167,,1
104597426,40.4187244,-79.9936493,,1
104597435,40.4187285,-79.9931907,,1
104597461,40.4235992,-79.9398182,,1
2712109918,40.4235902,-79.9392472,,1
2712109920,40.4235902,-79.9392256,,1
455742806,40.4235902,-79.9390768,,1
455742807,40.4235861,-79.9385058,,1
455742808,40.4235735,-79.9382782,,1
2755750297,40.4235172,-79.9380984,,1
104597467,40.4234161,-79.9379147,,1
104597547,40.465021900000004,-79.951006,,1
270288646,40.4651301,-79.9508424,,1
104597551,40.464968,-79.949774,,1
104597563,40.4647566,-79.9482653,,1
270289754,40.4646651,-79.9475437,,1
104597581,40.457356,-80.0049949,,1
5253411891,40.4573398,-80.0050836,,1
104597591,40.4572103,-80.0057922,,1
5253412034,40.4571483,-80.0061531,,1
104597601,40.4571407,-80.0061971,,1
104597622,40.426928,-79.9495397,,1
2055633672,40.425872,-79.9479423,,1
104597626,40.4256623,-79.9476258,,1
2845584452,40.4256175,-79.9474608,,1
104597635,40.4255534,-79.947225,,1
104597701,40.4132763,-80.0330879,,1
104597709,40.413969,-80.034276,,1
104597718,40.4141048,-80.0347052,,1
104597912,40.4530429,-80.0703264,,1
104597918,40.4536894,-80.0713857,,1
104598038,40.4202612,-80.0737963,,1
1769431437,40.4204476,-80.0739412,,1
1769431438,40.4206292,-80.0741065,,1
1769431441,40.420801,-80.0742746,,1
1769431443,40.4209575,-80.0744141,,1
1769431447,40.4210998,-80.0745118,,1
1769431449,40.4212125,-80.0745607,,1
1769431451,40.4213099,-80.0745808,,1
4474516680,40.4213662,-80.074583,,1
1769431459,40.4214182,-80.0745851,,1
104486437,40.4215376,-80.0745719,,1
1769431470,40.4216589,-80.074542,,1
1769431474,40.4217498,-80.0745118,,1
104598064,40.4218458,-80.0744725,,1
104598073,40.4228933,-80.0740178,,1
104598077,40.4229436,-80.0740003,,1
3189628696,40.4250278,-80.0731135,,1
3189628697,40.4252508,-80.0729743,,1
4586391598,40.4252623,-80.0729337,,1
3189628698,40.4253093,-80.0727678,,1
104598088,40.4253275,-80.0725422,,1
104598101,40.4263159,-79.9363987,,1
2755750300,40.424422,-79.9358799,,1
452809558,40.4243431,-79.9357938,,1
104598242,40.4469604,-79.9097196,,1
104598254,40.4465493,-79.908506,,1
2805525661,40.4811597,-79.9657729,,1
2805525677,40.4812505,-79.9658346,,1
1254876460,40.4813709,-79.9658896,,1
4860138207,40.4815086,-79.9659245,,1
4860138206,40.4815892,-79.9659298,,1
4860138205,40.4816637,-79.9659097,,1
1254876473,40.4817412,-79.9658896,,1
1254876468,40.481835,-79.9658869,,1
1254876469,40.4819452,-79.9659178,,1
4860138209,40.4820329,-79.9659701,,1
4860138204,40.4821033,-79.9660371,,1
4860138203,40.4822023,-79.9661793,,1
4860138202,40.4822563,-79.9662356,,1
104598386,40.4190089,-80.0477795,,1
104598394,40.4182307,-80.049201,,1
104598402,40.4169941,-80.051397,,1
104598412,40.416169,-80.052676,,1
276837009,40.3950527,-80.0281656,,1
276837010,40.3948647,-80.0282353,,1
1027077038,40.3947616,-80.0282993,,1
276837011,40.3947483,-80.0283131,,1
104598482,40.3945256,-80.028525,,1
104598492,40.3938658,-80.0290963,,1
276837042,40.3958899,-80.026875,,1
104599512,40.4325978,-80.043124,,1
5594602162,40.4324785,-80.0446706,,1
104599527,40.4324557,-80.0449655,,1
5594602158,40.4324428,-80.0451066,,1
5594602157,40.432405,-80.0455941,,1
4792394672,40.4324015,-80.0456297,,1
5594602154,40.4323906,-80.0457424,,1
5594602152,40.4323673,-80.0459817,,1
5594605078,40.4323411,-80.0462515,,1
5594605080,40.4323252,-80.0464227,,1
104599539,40.4323055,-80.046619,,1
1808380979,40.4321638,-80.0469814,,1
1808380993,40.4320762,-80.0472061,,1
5594605087,40.4320716,-80.0472271,,1
1808381010,40.4320285,-80.0474263,,1
1808381000,40.4320135,-80.0476629,,1
104599551,40.4320694,-80.0481947,,1
104599566,40.3942135,-79.9937466,,1
104599577,40.3933617,-79.9936313,,1
104480222,40.3931411,-79.9935857,,1
104599583,40.3925752,-79.9935213,,1
104599594,40.392279,-79.9934569,,1
104599607,40.3914557,-79.9932477,,1
104599617,40.3906181,-79.9930519,,1
104599630,40.390328,-79.9929473,,1
104599637,40.3901993,-79.9929097,,1
3155026175,40.38977,-79.9928066,,1
104599648,40.3894067,-79.9927193,,1
104599663,40.3886488,-79.9925396,,1
104599675,40.3867651,-79.9921346,,1
106313011,40.3858146,-79.9919807,,1
104599782,40.4682645,-79.9779918,,1
104599791,40.4684317,-79.9783755,,1
104599802,40.4685801,-79.9787039,,1
104599812,40.4687487,-79.9790686,,1
104599921,40.4951911,-79.9359676,,1
104599938,40.4951519,-79.9345216,,1
104599942,40.4951301,-79.9337149,,1
104599953,40.4951152,-79.9331672,,1
104599958,40.4951009,-79.9326395,,1
104599968,40.4950898,-79.9322284,,1
104599978,40.4950791,-79.9318346,,1
837157866,40.4950495,-79.9311177,,1
104600004,40.3854512,-79.9772997,,1
104600012,40.3868549,-79.9767316,,1
104600021,40.3876578,-79.9764016,,1
104600035,40.3881726,-79.9762675,,1
104601222,40.3893269,-79.9762192,,1
1025987081,40.3909878,-79.9764338,,1
104601234,40.3913862,-79.9763855,,1
104601242,40.3915006,-79.9763909,,1
104601249,40.3918192,-79.9763641,,1
1025987085,40.391999,-79.9763453,,1
104601259,40.3930123,-79.9763292,,1
104601453,40.4013953,-80.0551689,,1
2026227927,40.4011663,-80.0546129,,1
2026227929,40.4012177,-80.0543555,,1
104601467,40.4013012,-80.0541565,,1
104601289,40.4013014,-80.0536528,,1
104601752,40.4068611,-79.9472774,,1
104601783,40.4064528,-79.9471077,,1
104601794,40.4049294,-79.9467208,,1
104602753,40.4320977,-79.9350722,,1
302981520,40.4319671,-79.934274,,1
302981521,40.4319415,-79.9335691,,1
1383428032,40.4319726,-79.9330552,,1
104603604,40.4828181,-80.0203728,,1
3647055158,40.4828404,-80.0204613,,1
3647055157,40.4828376,-80.0205339,,1
3647055156,40.4828076,-80.0206027,,1
3647055152,40.4827571,-80.0206913,,1
3647055149,40.4826973,-80.0207884,,1
3647055147,40.482672,-80.0208991,,1
3647055145,40.4826599,-80.0210011,,1
3647055143,40.4826215,-80.0211106,,1
3647055142,40.4825769,-80.0211576,,1
3647055140,40.4824943,-80.0211647,,1
3647055137,40.4823971,-80.0211364,,1
104603610,40.4822797,-80.0211137,,1
2502018397,40.4822666,-80.0209607,,1
2502018395,40.4822791,-80.0207273,,1
2502018399,40.4823039,-80.0205379,,1
3647055134,40.4823428,-80.0204244,,1
