id,osm_node_id,lat,lon,osm_label,neighborhood
2326,104610995,40.4658464,-79.8296237,,
2327,104611030,40.467747,-79.827341,,
2328,104611047,40.4258771,-79.8239014,,
2329,104611092,40.4272689,-79.8233872,,
2330,104611137,40.3566289,-79.9947201,,
2331,104611238,40.3525586,-79.9928617,,
2332,104611245,40.3512125,-79.9941624,,
2333,104611389,40.3581927,-79.9906194,,
2334,104611394,40.3579671,-79.9921823,,
2335,104611665,40.3854349,-80.0300825,,
2336,104611674,40.3856642,-80.0308296,,
2337,104611692,40.3861628,-80.0346901,,
2338,104611696,40.3853381,-80.035021,,
2339,104611733,40.3646551,-79.8796491,,
2340,104611753,40.3677117,-79.929729,,
2341,104449527,40.3676137,-79.9290147,,
2342,104611761,40.3679528,-79.9280717,,
2343,104611809,40.3834423,-79.9738413,,
2344,104611817,40.3837184,-79.9728931,,
2345,3575380998,40.3841141,-79.9714958,,
2346,104611866,40.5238971,-80.0350426,,
2347,104611858,40.5240163,-80.0334599,,
2348,104611847,40.5240962,-80.0322693,,
2349,104612424,40.5148138,-80.0419642,,
2350,104612431,40.514938,-80.0430451,,
2351,104612442,40.5150559,-80.0440825,,
2352,104612452,40.5151322,-80.0448104,,
2353,104612458,40.5152237,-80.0455855,,
2354,104612467,40.5154055,-80.0475281,,
2355,104612476,40.5145611,-80.0504263,,
2356,104612490,40.4250733,-79.892048,,
2357,104612500,40.4243715,-79.8917743,,
2358,104553964,40.4236332,-79.8914382,,
2359,104612525,40.4517102,-79.9816196,,Strip District
2360,104612542,40.4522726,-79.982288,,Strip District
2361,104612547,40.4529466,-79.9830998,,Strip District
2362,104612944,40.4935703,-79.9152662,,
2363,104613218,40.3898441,-79.8887716,,
2364,104613223,40.3894278,-79.8889621,,
2365,104198306,40.3877411,-79.8899061,,
2366,104613238,40.4726773,-80.0075989,,Perry South
2367,104613243,40.4726668,-80.0080421,,Perry South
2368,3881028320,40.4726539,-80.0083909,,Perry South
2369,104613253,40.4726231,-80.0094014,,Perry South
2370,104613368,40.4280638,-80.0663504,,Oakwood
2371,104613375,40.4275773,-80.0673748,,Oakwood
2372,104613384,40.427369,-80.067877,,Oakwood
2373,104613402,40.4225545,-79.8830331,,
2374,104613410,40.4235421,-79.8824207,,
2375,104613477,40.5372302,-79.8354368,,
2376,1993219573,40.5190395,-80.0696362,,
2377,106097678,40.5037634,-79.9486321,,
2378,104613785,40.4475097,-79.9713863,,Middle Hill
2379,104613801,40.4481221,-79.9698789,,Middle Hill
2380,104613810,40.4452837,-79.976217,,Middle Hill
2381,104613833,40.4461965,-79.9742758,,Middle Hill
2382,104613852,40.4645683,-80.1078029,,
2383,104613878,40.4631953,-80.1105319,,
2384,104613907,40.4715673,-80.049537,,
2385,104613927,40.4714655,-80.0521733,,
2386,104613936,40.4711367,-80.052868900000007,,
2387,1604338923,40.3883041,-80.0173528,,Brookline
2388,104613985,40.3874991,-80.0162046,,Brookline
2389,104614027,40.4210343,-79.92751,,Greenfield
2390,104614039,40.4210241,-79.9261447,,Squirrel Hill South
2391,3587012514,40.5223529,-80.0481129,,
2392,104614077,40.5245156,-80.0482284,,
2393,104614114,40.5204218,-80.0514722,,
2394,104614122,40.5208677,-80.0507037,,
2395,2646428627,40.5210436,-80.048973,,
2396,2646428644,40.5215985,-80.0483896,,
2397,104614215,40.5255201,-80.0600708,,
2398,104614287,40.5199887,-80.0642528,,
2399,104614100,40.5265247,-80.0484494,,
2400,104614402,40.5268984,-80.0503829,,
2401,104614431,40.5270647,-80.0518044,,
2402,104614462,40.5270477,-80.0527899,,
2403,104614469,40.5269817,-80.0538123,,
2404,104614475,40.5269498,-80.0543291,,
2405,104614483,40.5269322,-80.054614,,
2406,104614496,40.5264629,-80.0565007,,
2407,104614507,40.5262052,-80.0574305,,
2408,104614515,40.5256935,-80.059517,,
2409,104615516,40.4831461,-80.0918289,,
2410,104615561,40.4804355,-80.091021,,
2411,1253684720,40.4769355,-79.9824696,,
2412,104615585,40.4762909,-79.9817234,,
2413,104615591,40.475947,-79.9812557,,
2414,538134927,40.3458386,-80.0540964,,
2415,4991298695,40.3467817,-80.0547299,,
2416,104616063,40.4655306,-79.9895139,,Spring Hill-City View
2417,104616078,40.4662488,-79.9897544,,Spring Hill-City View
2418,104616088,40.4671925,-79.9900746,,Spring Hill-City View
2419,104616096,40.4672498,-79.990088,,Spring Hill-City View
2420,104616105,40.4697089,-79.9909325,,Spring Hill-City View
2421,104246289,40.4448806,-79.9792895,,Middle Hill
2422,104616564,40.4463053,-79.9803472,,Middle Hill
2423,104616575,40.4471184,-79.98093,,Middle Hill
2424,104616590,40.4987967,-79.9648455,,
2425,104616598,40.4992246,-79.9648749,,
2426,4616991171,40.4996376,-79.9648854,,
2427,104616614,40.5000468,-79.9648958,,
2428,104616900,40.4838929,-80.0407043,,Brighton Heights
2429,104616906,40.4847222,-80.0421297,,Brighton Heights
2430,104616921,40.4659222,-79.9709579,,Lower Lawrenceville
2431,104616945,40.4644999,-79.9676182,,Lower Lawrenceville
2432,104616953,40.4643054,-79.9671405,,Lower Lawrenceville
2433,104616961,40.4639683,-79.9663135,,Lower Lawrenceville
2434,104617018,40.464546,-79.9658996,,Lower Lawrenceville
