index,step_id,edge_id,bundle_id,times_edge_crossed,times_bundle_crossed
3620,184,253848,,1,
3621,184,253847,,1,
3622,184,253846,,1,
3623,184,253845,,1,
3624,184,253844,,1,
3625,184,253843,,1,
3626,184,253842,,1,
3627,184,253841,,1,
3628,184,253840,,1,
3629,184,253839,,1,
3630,184,253838,,1,
3631,184,253837,,1,
3632,184,253836,,1,
3633,184,253835,,1,
3634,184,253834,,1,
3635,184,253833,,1,
3636,184,253832,,1,
3637,185,236787,45,1,1
3638,186,236791,,1,
3639,186,236790,,1,
3640,186,236789,,1,
3641,186,236788,,1,
3642,186,257101,,1,
3643,186,257100,,1,
3644,186,257099,,1,
3645,186,257098,,1,
3646,186,253386,,1,
3647,186,205960,,1,
3648,186,60056,,1,
3649,186,60057,,1,
3650,186,60058,,1,
3651,186,60059,,1,
3652,186,60060,,1,
3653,186,120629,,1,
3654,186,120630,,1,
3655,186,254301,,1,
3656,186,254300,,1,
3657,186,254299,,1,
3658,186,254298,,1,
3659,186,254297,,1,
3660,186,254296,,1,
3661,186,254295,,1,
3662,186,254294,,1,
3663,186,254293,,1,
3664,186,254292,,1,
3665,186,254291,,1,
3666,186,254290,,1,
3667,186,254289,,1,
3668,186,254288,,1,
3669,186,254287,,1,
3670,186,254286,,1,
3671,186,254285,,1,
3672,186,254284,,1,
3673,186,254283,,1,
3674,186,255924,,1,
3675,186,255923,,1,
3676,186,73520,,1,
3677,186,73521,,1,
3678,186,73522,,1,
3679,186,73523,,1,
3680,186,73524,,1,
3681,186,73525,,1,
3682,186,120316,,1,
3683,186,120317,,1,
3684,186,120318,,1,
3685,186,120319,,1,
3686,186,120320,,1,
3687,186,120321,,1,
3688,186,146383,,1,
3689,186,87733,,1,
3690,187,132188,169,1,1
3691,188,86700,,1,
3692,188,86701,,1,
3693,188,86702,,1,
3694,188,86703,,1,
3695,188,86704,,1,
3696,188,86705,,1,
3697,188,86706,,1,
3698,188,146384,,1,
3699,188,146385,,1,
3700,188,131961,,1,
3701,188,131962,,1,
3702,188,131963,,1,
3703,188,131964,,1,
3704,188,131965,,1,
3705,188,131966,,1,
3706,188,131967,,1,
3707,188,131968,,1,
3708,188,131969,,1,
3709,188,131970,,1,
3710,188,131971,,1,
3711,188,131972,,1,
3712,188,131973,,1,
3713,188,131974,,1,
3714,188,131975,,1,
3715,188,131976,,1,
3716,188,131977,,1,
3717,188,131978,,1,
3718,188,131979,,1,
3719,188,131980,,1,
3720,188,131981,,1,
3721,188,131982,,1,
3722,188,131983,,1,
3723,188,131984,,1,
3724,188,131985,,1,
3725,188,131986,,1,
3726,188,131987,,1,
3727,188,131988,,1,
3728,188,131989,,1,
3729,188,131990,,1,
3730,188,37278,,1,
3731,188,37279,,1,
3732,188,45837,,1,
3733,188,45838,,1,
3734,188,45839,,1,
3735,188,46840,,1,
3736,188,46841,,1,
3737,188,46842,,1,
3738,188,46843,,1,
3739,188,46844,,1,
3740,188,5953,,1,
3741,188,5954,,1,
3742,188,5955,,1,
3743,188,119954,,1,
3744,188,119955,,1,
3745,188,119956,,1,
3746,188,119957,,1,
3747,188,119958,,1,
3748,188,119959,,1,
3749,188,119960,,1,
3750,188,119961,,1,
3751,188,119962,,1,
3752,188,253770,,1,
3753,188,253769,,1,
3754,188,253768,,1,
3755,188,253317,,1,
3756,188,253316,,1,
3757,188,253805,,1,
3758,188,253804,,1,
3759,188,253803,,1,
3760,188,120410,,1,
3761,188,120411,,1,
3762,188,120412,,1,
3763,188,120413,,1,
3764,188,120414,,1,
3765,188,120415,,1,
3766,188,120416,,1,
3767,188,122309,,1,
3768,188,146388,,1,
3769,188,146389,,1,
3770,188,127969,,1,
3771,188,127970,,1,
3772,188,146418,,1,
3773,188,146419,,1,
3774,188,146417,,1,
3775,188,89418,,1,
3776,188,89419,,1,
3777,188,89420,,1,
3778,188,89421,,1,
3779,188,89422,,1,
3780,188,89423,,1,
3781,188,89424,,1,
3782,188,89425,,1,
3783,188,89426,,1,
3784,188,89427,,1,
3785,188,89428,,1,
3786,188,89429,,1,
3787,188,89430,,1,
3788,188,89431,,1,
3789,188,89432,,1,
3790,188,89433,,1,
3791,188,89434,,1,
3792,188,89435,,1,
3793,188,146407,,1,
3794,188,146408,,1,
3795,188,146409,,1,
3796,188,146410,,1,
3797,188,146411,,1,
3798,188,146406,,1,
3799,188,119024,,1,
3800,188,119025,,1,
3801,188,236786,,1,
3802,188,236785,,1,
3803,188,236784,,1,
3804,188,236783,,1,
3805,188,236782,,1,
3806,188,96017,,1,
3807,188,96018,,1,
3808,188,96019,,1,
3809,188,96020,,1,
3810,188,96021,,1,
3811,188,96022,,1,
3812,188,96023,,1,
3813,188,96024,,1,
3814,188,96025,,1,
3815,188,96026,,1,
3816,188,96027,,1,
3817,188,96028,,1,
3818,188,96029,,1,
3819,188,146396,,2,
3820,188,146397,,2,
3821,188,146398,,2,
3822,188,146399,,2,
3823,188,146400,,2,
3824,188,107332,,1,
3825,188,107333,,1,
3826,188,107334,,1,
3827,188,107335,,1,
3828,188,107336,,1,
3829,188,107337,,1,
3830,188,107338,,1,
3831,188,107339,,1,
3832,188,107340,,1,
3833,188,107341,,1,
3834,188,107342,,1,
3835,189,96030,107,1,1
3836,189,96031,107,1,1
3837,190,146426,,1,
3838,190,146601,,1,
3839,190,88126,,1,
3840,190,146604,,1,
3841,190,146597,,1,
3842,190,146598,,1,
3843,190,146593,,1,
3844,190,146594,,1,
3845,190,146595,,1,
3846,190,146596,,1,
3847,190,96263,,1,
3848,190,96264,,1,
3849,190,96265,,1,
3850,190,96266,,1,
3851,190,96267,,1,
3852,190,96268,,1,
3853,191,96271,110,1,1
3854,192,96270,,1,
3855,192,146514,,1,
3856,192,146503,,1,
3857,192,146504,,1,
3858,192,146505,,1,
3859,192,146506,,1,
3860,192,146507,,1,
3861,192,146508,,1,
3862,192,146509,,1,
3863,192,146510,,1,
3864,192,146511,,1,
3865,192,146512,,1,
3866,192,146513,,1,
3867,193,96180,108,1,1
3868,193,96181,108,1,1
3869,193,96182,108,1,1
3870,194,96228,,1,
3871,194,96229,,1,
3872,194,96230,,1,
3873,194,96231,,1,
3874,194,96232,,1,
3875,194,96233,,1,
3876,195,96191,109,1,1
3877,195,96192,109,1,1
3878,196,96193,,1,
3879,196,146537,,1,
3880,196,146538,,1,
3881,196,146539,,1,
3882,196,146540,,1,
3883,196,146541,,1,
3884,196,146542,,1,
3885,196,146543,,1,
3886,196,146530,,1,
3887,196,146531,,1,
3888,196,146532,,1,
3889,196,146533,,1,
3890,196,146534,,1,
3891,196,146535,,1,
3892,196,146536,,1,
3893,196,96194,,1,
3894,196,96195,,1,
3895,196,96196,,1,
3896,196,96197,,1,
3897,196,96198,,1,
3898,196,96199,,1,
3899,196,96200,,1,
3900,196,96201,,1,
3901,196,96202,,1,
3902,196,96203,,1,
3903,196,96204,,1,
3904,196,96205,,1,
3905,196,96206,,1,
3906,196,96207,,1,
3907,196,96208,,1,
3908,196,96209,,1,
3909,196,96210,,1,
3910,196,96211,,1,
3911,196,107270,,1,
3912,196,107271,,1,
3913,196,107272,,1,
3914,196,107273,,1,
3915,196,107274,,1,
3916,196,107275,,1,
3917,196,107276,,1,
3918,196,107277,,1,
3919,196,107278,,1,
3920,196,107279,,1,
3921,196,107280,,1,
3922,196,107281,,1,
3923,196,107282,,1,
3924,196,107283,,1,
3925,196,107284,,1,
3926,196,107285,,1,
3927,196,107286,,1,
3928,196,107287,,1,
3929,196,107288,,1,
3930,196,107289,,1,
3931,196,107290,,1,
3932,196,107291,,1,
3933,196,107292,,1,
3934,196,107293,,1,
3935,196,107294,,1,
3936,196,107295,,1,
3937,196,107296,,1,
3938,196,107297,,1,
3939,196,107298,,1,
3940,196,146792,,1,
3941,196,96556,,1,
3942,196,146794,,1,
3943,196,96512,,1,
3944,196,96511,,1,
3945,196,96508,,1,
3946,196,146795,,1,
3947,196,96635,,1,
3948,196,96636,,1,
3949,196,96637,,1,
3950,196,96638,,1,
3951,196,96639,,1,
3952,196,96640,,1,
3953,196,96641,,1,
3954,196,96642,,1,
3955,196,96643,,1,
3956,196,96644,,1,
3957,196,96645,,1,
3958,196,96646,,1,
3959,196,96647,,1,
3960,196,96648,,1,
3961,196,96649,,1,
3962,196,96650,,1,
3963,196,96651,,1,
3964,196,96652,,1,
3965,196,96653,,1,
3966,196,96654,,1,
3967,196,96655,,1,
3968,196,96656,,1,
3969,196,96657,,1,
3970,196,96658,,1,
3971,196,96659,,1,
3972,196,96660,,1,
3973,196,96661,,1,
3974,196,96662,,1,
3975,196,119275,,1,
3976,196,119276,,1,
3977,196,119277,,1,
3978,196,119278,,1,
3979,196,119279,,1,
3980,196,119280,,1,
3981,196,119281,,1,
3982,196,119282,,1,
3983,196,137448,,1,
3984,196,137447,,1,
3985,196,137415,,1,
3986,196,137463,,1,
3987,196,137464,,1,
3988,196,137467,,1,
3989,196,137468,,1,
3990,196,137469,,1,
3991,196,137470,,1,
3992,196,118850,,1,
3993,196,118851,,1,
3994,196,118852,,1,
3995,196,118853,,1,
3996,196,118854,,1,
3997,196,137406,,1,
3998,196,137407,,1,
3999,196,137408,,1,
4000,196,137409,,1,
4001,196,137410,,1,
4002,196,137403,,1,
4003,196,137404,,1,
4004,196,137405,,1,
4005,196,48828,,1,
4006,196,48829,,1,
4007,196,48830,,1,
4008,196,48831,,1,
4009,196,48832,,1,
4010,196,48833,,1,
4011,196,48834,,1,
4012,196,48835,,1,
4013,196,48836,,1,
4014,196,48837,,1,
4015,196,48838,,1,
4016,196,48839,,1,
4017,196,48840,,1,
4018,196,48841,,1,
4019,196,48842,,1,
4020,196,48843,,1,
4021,196,239358,,1,
4022,196,260413,,1,
4023,196,260412,,1,
4024,196,96241,,1,
4025,196,96242,,1,
4026,196,96243,,1,
4027,196,96244,,1,
4028,196,150483,,1,
4029,196,150484,,1,
4030,196,150485,,1,
4031,196,150486,,1,
4032,196,77206,,1,
4033,196,77207,,1,
4034,196,77208,,1,
4035,196,77209,,1,
4036,196,77210,,1,
4037,196,77211,,1,
4038,196,150739,,1,
4039,196,150740,,1,
4040,196,150741,,1,
4041,196,239355,,1,
4042,196,239354,,1,
4043,196,25014,,1,
4044,196,124456,,1,
4045,196,256917,,1,
4046,196,256916,,1,
4047,196,256915,,1,
4048,196,236491,,1,
4049,196,124758,,1,
4050,196,124759,,1,
4051,196,124760,,1,
4052,196,124761,,1,
4053,196,124762,,1,
4054,196,243329,,1,
4055,196,243328,,1,
4056,196,243327,,1,
4057,196,278685,,1,
4058,197,254717,138,1,1
4059,197,243330,138,1,1
4060,198,256908,,1,
4061,198,124150,,1,
4062,198,124151,,1,
4063,198,151768,,1,
4064,198,151769,,1,
4065,198,151770,,1,
4066,198,151771,,1,
4067,198,151772,,1,
4068,198,151773,,1,
4069,198,151774,,1,
4070,198,151775,,1,
4071,198,151776,,1,
4072,198,151777,,1,
4073,198,253783,,1,
4074,198,253782,,1,
4075,198,119984,,1,
4076,198,256569,,1,
4077,198,253721,,1,
4078,198,119868,,1,
4079,198,119869,,1,
4080,198,119870,,1,
4081,198,119871,,1,
4082,198,119872,,1,
4083,198,45946,,1,
4084,198,45947,,1,
4085,198,45948,,1,
4086,198,45949,,1,
4087,198,45950,,1,
4088,198,45951,,1,
4089,198,45952,,1,
4090,198,45953,,1,
4091,198,45954,,1,
4092,198,45955,,1,
4093,198,45956,,1,
4094,198,45957,,1,
4095,198,45958,,1,
4096,198,45959,,1,
4097,198,45960,,1,
4098,198,45961,,1,
4099,198,120559,,1,
4100,198,120560,,1,
4101,198,120561,,1,
4102,198,120562,,1,
4103,198,120563,,1,
4104,198,120564,,1,
4105,198,130132,,1,
4106,198,130133,,1,
4107,198,130134,,1,
4108,198,91677,,1,
4109,198,91678,,1,
4110,198,91679,,1,
4111,198,91680,,1,
4112,198,91681,,1,
4113,198,91682,,1,
4114,198,91683,,1,
4115,198,91684,,1,
4116,198,91685,,1,
4117,198,91686,,1,
4118,198,91687,,1,
4119,198,91688,,1,
4120,198,104736,,1,
4121,198,104737,,1,
4122,198,104738,,1,
4123,198,104739,,1,
4124,198,104740,,1,
4125,198,104741,,1,
4126,198,104742,,1,
4127,198,104743,,1,
4128,198,127518,,1,
4129,198,113787,,1,
4130,198,113788,,1,
4131,198,113789,,1,
4132,198,120019,,1,
4133,198,120020,,1,
4134,198,120021,,1,
4135,198,120022,,1,
4136,198,120023,,1,
4137,198,120024,,1,
4138,198,120025,,1,
4139,198,120026,,1,
4140,198,126150,,1,
4141,198,126151,,1,
4142,198,126152,,1,
4143,198,126153,,1,
4144,198,126154,,1,
4145,198,126155,,1,
4146,198,126156,,1,
4147,198,126157,,1,
4148,198,126158,,1,
4149,198,126159,,1,
4150,198,126160,,1,
4151,198,126161,,1,
4152,198,126162,,1,
4153,198,126163,,1,
4154,198,126164,,1,
4155,198,126165,,1,
4156,198,126166,,1,
4157,198,126167,,1,
4158,198,116564,,1,
4159,198,116565,,1,
4160,198,116566,,1,
4161,198,116574,,1,
4162,198,116575,,1,
4163,198,116576,,1,
4164,198,116577,,1,
4165,198,116578,,1,
4166,198,116579,,1,
4167,198,116580,,1,
4168,198,116581,,1,
4169,198,116582,,1,
4170,198,116583,,1,
4171,198,116584,,1,
4172,198,116585,,1,
4173,198,116546,,1,
4174,198,116547,,1,
4175,198,116557,,1,
4176,198,116558,,1,
4177,198,116559,,1,
4178,198,116560,,1,
4179,198,120016,,1,
4180,198,120017,,1,
4181,198,120018,,1,
4182,198,116571,,1,
4183,198,116572,,1,
4184,198,116573,,1,
4185,198,126168,,1,
4186,198,126169,,1,
4187,198,126170,,1,
4188,198,126171,,1,
4189,198,133449,,1,
4190,198,133450,,1,
4191,198,133451,,1,
4192,198,121175,,1,
4193,198,121176,,1,
4194,198,126142,,1,
4195,198,121314,,1,
4196,199,77193,16,1,1
4197,199,123097,16,1,1
4198,199,121330,16,1,1
4199,199,121331,16,1,1
4200,199,121332,16,1,1
4201,199,106890,16,1,1
4202,199,106891,16,1,1
4203,200,31440,,1,
4204,200,41411,,1,
4205,200,41412,,1,
4206,200,41413,,1,
4207,200,41414,,1,
4208,200,124482,,1,
4209,200,124483,,1,
4210,200,124484,,1,
4211,200,101125,,1,
4212,200,101126,,1,
4213,200,101127,,1,
4214,200,101128,,1,
4215,200,101129,,1,
4216,200,101130,,1,
4217,200,101131,,1,
4218,200,101132,,1,
4219,200,101133,,1,
4220,200,101134,,1,
4221,200,101135,,1,
4222,200,101136,,1,
4223,200,101137,,1,
4224,200,89595,,1,
4225,200,89596,,1,
4226,201,101168,130,1,1
4227,201,101169,130,1,1
4228,202,101170,131,1,1
4229,202,151749,179,1,1
4230,203,122280,,1,
4231,203,127058,,1,
4232,203,127059,,1,
4233,203,122281,,1,
4234,203,120066,,1,
4235,203,120067,,1,
4236,203,120068,,1,
4237,203,120069,,1,
4238,203,120070,,1,
4239,203,122365,,1,
4240,203,122366,,1,
4241,203,122367,,1,
4242,203,122368,,1,
4243,203,122369,,1,
4244,203,122370,,1,
4245,203,122361,,1,
4246,203,122362,,1,
4247,203,122363,,1,
4248,203,122364,,1,
4249,203,122351,,1,
4250,203,122352,,1,
4251,203,122358,,1,
4252,203,122359,,1,
4253,203,122360,,1,
4254,203,122354,,1,
4255,203,122355,,1,
4256,203,122353,,1,
4257,203,122356,,1,
4258,203,122357,,1,
4259,203,126967,,1,
4260,203,126968,,1,
4261,203,126969,,1,
4262,203,76998,,1,
4263,203,126966,,1,
4264,203,122325,,1,
4265,203,122326,,1,
4266,203,122327,,1,
4267,203,122332,,1,
4268,203,122333,,1,
4269,203,122336,,1,
4270,203,122337,,1,
4271,203,122334,,1,
4272,203,122335,,1,
4273,203,111965,,1,
4274,203,111966,,1,
4275,203,111967,,1,
4276,203,111968,,1,
4277,203,127050,,1,
4278,203,127051,,1,
4279,203,127052,,1,
4280,203,255517,,1,
4281,203,255516,,1,
4282,203,255515,,1,
4283,203,255514,,1,
4284,203,255513,,1,
4285,203,255512,,1,
4286,203,122265,,1,
4287,203,122266,,1,
4288,203,122267,,1,
4289,203,241542,,1,
4290,203,241541,,1,
4291,203,241540,,1,
4292,203,241539,,1,
4293,203,241538,,1,
4294,203,241537,,1,
4295,203,241536,,1,
4296,203,241535,,1,
4297,203,241534,,1,
4298,203,241533,,1,
4299,203,241532,,1,
4300,203,241531,,1,
4301,203,241530,,1,
4302,203,257128,,1,
4303,203,257127,,1,
4304,203,278858,,1,
4305,203,278857,,1,
4306,203,278856,,1,
4307,203,278855,,1,
4308,203,216584,,1,
4309,203,216583,,1,
4310,203,39612,,1,
4311,203,151976,,1,
4312,203,151977,,1,
4313,203,151978,,1,
4314,203,151979,,1,
4315,203,151980,,1,
4316,203,151981,,1,
4317,203,151982,,1,
4318,203,151983,,1,
4319,203,151984,,1,
4320,203,117864,,1,
4321,203,117865,,1,
4322,203,117866,,1,
4323,203,117867,,1,
4324,203,39614,,1,
4325,203,39615,,1,
4326,203,39616,,1,
4327,203,39617,,1,
4328,203,39618,,1,
4329,203,39619,,1,
4330,203,39620,,1,
4331,203,39621,,1,
4332,203,39622,,1,
4333,203,39623,,1,
4334,203,39624,,1,
4335,203,17087,,1,
4336,203,17088,,1,
4337,203,17089,,1,
4338,203,17090,,1,
4339,203,17091,,1,
4340,203,99527,,1,
4341,203,99528,,1,
4342,204,99529,116,1,1
4343,204,131189,116,1,1
4344,204,131190,116,1,1
4345,204,131191,116,1,1
4346,204,131192,116,1,1
4347,205,99522,,1,
4348,205,99523,,1,
4349,205,99495,,1,
4350,205,99496,,1,
4351,205,99497,,1,
4352,205,99498,,1,
4353,205,99499,,1,
4354,205,99500,,1,
4355,205,99493,,1,
4356,205,99494,,1,
4357,205,99492,,1,
4358,206,129411,13,1,1
4359,206,99590,13,1,1
4360,206,99591,13,1,1
4361,206,99592,13,1,1
4362,206,99593,13,1,1
4363,206,123081,13,1,1
4364,206,123082,13,1,1
4365,206,123083,13,1,1
4366,206,123084,13,1,1
4367,207,99594,,1,
4368,207,99595,,1,
4369,207,99596,,1,
4370,207,99597,,1,
4371,207,99598,,1,
4372,207,99599,,1,
4373,207,99600,,1,
4374,207,99601,,1,
4375,207,99602,,1,
4376,207,123110,,1,
4377,207,123111,,1,
4378,207,257424,,1,
4379,207,256528,,1,
4380,207,256527,,1,
4381,207,256526,,1,
4382,207,256525,,1,
4383,207,256524,,1,
4384,207,256523,,1,
4385,207,256522,,1,
4386,207,256521,,1,
4387,207,256520,,1,
4388,207,256519,,1,
4389,207,256518,,1,
4390,207,256517,,1,
4391,207,256516,,1,
4392,207,256515,,1,
4393,207,256514,,1,
4394,207,256513,,1,
4395,207,256512,,1,
4396,207,256511,,1,
4397,207,256510,,1,
4398,207,256509,,1,
4399,207,256508,,1,
4400,207,256507,,1,
4401,207,256506,,1,
4402,207,256505,,1,
4403,207,277335,,1,
4404,207,277334,,1,
4405,207,229476,,1,
4406,208,50265,12,1,1
4407,208,50266,12,1,1
4408,209,100669,,1,
4409,209,261280,,1,
4410,209,220817,,1,
4411,209,261283,,1,
4412,209,167680,,1,
4413,209,167679,,1,
4414,209,167678,,1,
4415,209,148591,,1,
4416,209,148592,,1,
4417,209,148593,,1,
4418,209,236411,,1,
4419,209,24842,,1,
4420,209,24843,,1,
4421,209,24844,,1,
4422,209,24845,,1,
4423,209,24846,,1,
4424,209,24847,,1,
4425,209,24848,,1,
4426,209,24849,,1,
4427,209,24850,,1,
4428,209,24851,,1,
4429,209,24852,,1,
4430,209,24853,,1,
4431,209,24854,,1,
4432,209,24855,,1,
4433,209,24856,,1,
4434,209,24857,,1,
4435,209,24858,,1,
4436,209,24859,,1,
4437,209,24860,,1,
4438,209,141730,,1,
4439,209,88343,,1,
4440,209,88344,,1,
4441,209,88345,,1,
4442,209,88346,,1,
4443,209,88347,,1,
4444,209,88348,,1,
4445,209,87734,,1,
4446,209,87735,,1,
4447,209,87736,,1,
4448,210,45449,8,1,1
4449,211,120398,,1,
4450,211,120399,,1,
4451,211,120400,,1,
4452,211,120401,,1,
4453,211,120402,,1,
4454,211,120403,,1,
4455,211,120373,,1,
4456,211,120374,,1,
4457,211,120375,,1,
4458,211,120376,,1,
4459,211,120377,,1,
4460,211,120378,,1,
4461,211,120379,,1,
4462,211,120380,,1,
4463,211,120381,,1,
4464,211,120382,,1,
4465,211,120383,,1,
4466,211,120384,,1,
4467,211,120385,,1,
4468,211,120386,,1,
4469,211,120387,,1,
4470,211,120388,,1,
4471,211,120389,,1,
4472,211,120390,,1,
4473,211,120391,,1,
4474,211,120392,,1,
4475,211,120393,,1,
4476,211,120394,,1,
4477,211,120404,,1,
4478,211,120405,,1,
4479,211,120406,,1,
4480,211,120407,,1,
4481,211,120408,,1,
4482,211,120409,,1,
4483,211,120395,,1,
4484,211,120396,,1,
4485,211,120397,,1,
4486,211,95839,,1,
4487,211,95840,,1,
4488,211,95841,,1,
4489,211,95842,,1,
4490,211,257813,,1,
4491,211,257812,,1,
4492,211,257811,,1,
4493,211,257810,,1,
4494,211,239153,,1,
4495,211,256850,,1,
4496,211,256849,,1,
4497,211,256848,,1,
4498,211,246527,,1,
4499,211,246526,,1,
4500,211,274807,,1,
4501,211,274806,,1,
4502,211,274805,,1,
4503,211,274804,,1,
4504,211,274803,,1,
4505,211,274802,,1,
4506,211,274809,,1,
4507,211,274808,,1,
4508,211,274795,,1,
4509,211,146446,,1,
4510,211,146447,,1,
4511,211,146482,,1,
4512,211,146483,,1,
4513,211,146484,,1,
4514,211,146485,,1,
4515,211,146486,,1,
4516,211,146487,,1,
4517,211,146488,,1,
4518,211,274794,,1,
4519,211,274793,,1,
4520,211,226441,,1,
4521,211,226440,,1,
4522,211,95743,,1,
4523,211,95744,,1,
4524,211,95745,,1,
4525,211,126818,,1,
4526,211,126819,,1,
4527,211,126820,,1,
4528,211,126821,,1,
4529,211,126822,,1,
4530,211,259191,,1,
4531,211,259190,,1,
4532,211,246719,,1,
4533,212,246737,141,1,1
4534,212,246736,141,1,1
4535,212,246735,141,1,1
4536,212,246734,141,1,1
4537,212,246733,141,1,1
4538,212,246732,141,1,1
4539,212,246731,141,1,1
4540,212,246730,141,1,1
4541,212,246729,141,1,1
4542,212,246728,141,1,1
4543,212,246727,141,1,1
4544,212,246726,141,1,1
4545,213,246740,,1,
4546,213,246739,,1,
4547,213,246738,,1,
4548,213,257062,,1,
4549,213,246725,,1,
4550,213,246724,,1,
4551,213,246723,,1,
4552,213,89587,,1,
4553,213,89588,,1,
4554,213,89589,,1,
4555,213,89590,,1,
4556,213,89591,,1,
4557,213,89592,,1,
4558,213,89593,,1,
4559,213,89594,,1,
4560,213,150624,,1,
4561,213,150625,,1,
4562,213,150626,,1,
4563,213,150627,,1,
4564,213,150628,,1,
4565,213,150629,,1,
4566,213,150630,,1,
4567,213,236420,,1,
4568,213,236419,,1,
4569,213,236418,,1,
4570,213,237546,,1,
4571,213,237545,,1,
4572,213,237544,,1,
4573,213,237543,,1,
4574,213,237542,,1,
4575,213,237541,,1,
4576,213,237540,,1,
4577,213,237539,,1,
4578,213,237538,,1,
4579,213,237537,,1,
4580,213,237536,,1,
4581,213,237535,,1,
4582,213,237534,,1,
4583,213,237533,,1,
4584,213,237532,,1,
4585,213,237531,,1,
4586,213,237530,,1,
4587,213,237529,,1,
4588,213,237528,,1,
4589,213,237527,,1,
4590,213,237526,,1,
4591,213,271320,,1,
4592,213,259189,,1,
4593,213,259188,,1,
4594,213,259187,,1,
4595,213,271321,,1,
4596,213,271319,,1,
4597,213,271318,,1,
4598,213,271317,,1,
4599,213,256630,,1,
4600,214,256629,154,1,1
4601,215,271335,,1,
4602,215,271334,,1,
4603,215,271333,,1,
4604,215,271332,,1,
4605,215,271331,,1,
4606,215,159926,,1,
4607,215,159925,,1,
4608,215,159924,,1,
4609,215,159923,,1,
4610,215,159922,,1,
4611,215,159921,,1,
4612,215,9234,,1,
4613,215,9235,,1,
4614,215,9236,,1,
4615,215,9237,,1,
4616,215,9238,,1,
4617,215,9239,,1,
4618,215,141710,,1,
4619,215,141711,,1,
4620,215,141712,,1,
4621,215,141714,,1,
4622,215,126954,,1,
4623,215,126955,,1,
4624,215,126956,,1,
4625,215,141713,,1,
4626,215,237588,,1,
4627,215,237587,,1,
4628,215,237586,,1,
4629,215,237585,,1,
4630,215,237584,,1,
4631,215,237583,,1,
4632,215,237582,,1,
4633,215,237581,,1,
4634,215,237580,,1,
4635,215,237579,,1,
4636,215,237578,,1,
4637,215,237577,,1,
4638,215,237576,,1,
4639,215,237575,,1,
4640,215,237574,,1,
4641,215,237573,,1,
4642,215,237572,,1,
4643,215,237571,,1,
4644,215,237570,,1,
4645,215,237569,,1,
4646,215,237568,,1,
4647,215,237567,,1,
4648,215,237566,,1,
4649,215,237565,,1,
4650,215,237564,,1,
4651,215,237563,,1,
4652,215,237562,,1,
4653,215,237561,,1,
4654,215,237560,,1,
4655,215,237559,,1,
4656,215,237558,,1,
4657,215,237557,,1,
4658,215,237556,,1,
4659,215,237555,,1,
4660,215,237554,,1,
4661,215,237553,,1,
4662,215,237552,,1,
4663,215,237551,,1,
4664,215,237550,,1,
4665,215,99562,,1,
4666,215,99563,,1,
4667,215,99564,,1,
4668,215,99565,,1,
4669,215,99566,,1,
4670,215,99567,,1,
4671,215,99568,,1,
4672,215,99569,,1,
4673,215,99570,,1,
4674,215,99534,,1,
4675,215,103338,,1,
4676,215,103339,,1,
4677,215,103340,,1,
4678,215,103341,,1,
4679,215,103342,,1,
4680,215,103343,,1,
4681,215,103344,,1,
4682,215,103345,,1,
4683,215,103346,,1,
4684,215,103347,,1,
4685,215,103348,,1,
4686,215,103349,,1,
4687,215,103350,,1,
4688,215,99535,,1,
4689,216,99547,,1,
4690,216,99548,,1,
4691,216,99550,,1,
4692,216,99551,,1,
4693,216,99552,,1,
4694,216,99553,,1,
4695,216,99554,,1,
4696,216,99555,,1,
4697,216,99556,,1,
4698,216,99557,,1,
4699,216,99524,116,1,2
4700,216,103333,116,1,2
4701,216,103334,116,1,2
4702,216,103335,116,1,2
4703,216,103336,116,1,2
4704,216,103337,116,1,2
4705,216,99525,,1,
4706,216,99526,,1,
4707,216,168342,,1,
4708,216,168341,,1,
4709,216,168340,,1,
4710,216,168339,,1,
4711,216,168338,,1,
4712,216,237600,,1,
4713,216,237599,,1,
4714,216,237598,,1,
4715,216,237597,,1,
4716,216,237596,,1,
4717,216,237595,,1,
4718,216,237594,,1,
4719,216,37541,,1,
4720,216,37542,,1,
4721,216,37543,,1,
4722,216,37544,,1,
4723,216,37545,,1,
4724,216,37546,,1,
4725,216,37547,,1,
4726,216,37548,,1,
4727,216,37549,,1,
4728,216,37550,,1,
4729,216,37551,,1,
4730,216,37552,,1,
4731,216,37553,,1,
4732,216,37554,,1,
4733,216,37555,,1,
4734,216,37556,,1,
4735,216,37557,,1,
4736,216,37558,,1,
4737,216,37559,,1,
4738,216,37560,,1,
4739,216,37561,,1,
4740,216,37562,,1,
4741,216,37563,,1,
4742,216,37564,,1,
4743,216,37565,,1,
4744,216,37566,,1,
4745,216,37567,,1,
4746,216,37568,,1,
4747,216,204894,,1,
4748,216,204893,,1,
4749,216,204892,,1,
4750,216,204891,,1,
4751,216,204890,,1,
4752,216,204889,,1,
4753,216,204888,,1,
4754,216,178524,,1,
4755,216,178523,,1,
4756,216,178522,,1,
4757,216,178521,,1,
4758,216,178520,,1,
4759,216,178519,,1,
4760,216,66290,,1,
4761,216,66291,,1,
4762,216,66292,,1,
4763,216,66293,,1,
4764,216,66294,,1,
4765,216,66295,,1,
4766,216,66296,,1,
4767,216,66297,,1,
4768,216,66298,,1,
4769,216,66299,,1,
4770,216,66300,,1,
4771,216,66301,,1,
4772,216,193784,,1,
