id,osm_node_id,lat,lon,osm_label,neighborhood
12318,105231404,40.3513535,-79.829678,,
12319,105231415,40.3508856,-79.8272841,,
12320,105231469,40.4656982,-79.9819058,,Troy Hill
12321,105231475,40.4666279,-79.9835398,,Troy Hill
12322,1463052505,40.5105664,-80.128673,,
12323,105231532,40.5083345,-80.1263193,,
12324,104244403,40.5081685,-80.1257485,,
12325,105231662,40.4151567,-79.9880742,,Knoxville
12326,104571353,40.4151044,-79.9905485,,Knoxville
12327,105231690,40.4150404,-79.9930054,,Knoxville
12328,105231720,40.44525,-80.057076,,Crafton Heights
12329,105231736,40.4410392,-80.0616336,,
12330,105232510,40.4259879,-80.0092673,,Mount Washington
12331,105232540,40.3812223,-79.893884,,
12332,3528552590,40.3815629,-79.8934171,,
12333,105232554,40.3822792,-79.8928431,,
12334,276836534,40.4027855,-80.0208535,,Brookline
12335,5160879374,40.4032572,-80.0193212,,Brookline
12336,105852133,40.4241636,-79.9643057,,South Side Flats
12337,105232656,40.4237411,-79.9866879,,South Side Slopes
12338,105233201,40.3421661,-79.8448367,,
12339,105233224,40.3402143,-79.8447941,,
12340,105233237,40.3652342,-79.8108847,,
12341,105233263,40.364801,-79.8114412,,
12342,105233347,40.4888738,-79.9358748,,Stanton Heights
12343,105233428,40.4487463,-79.8486744,,
12344,105233443,40.4649842,-79.9428681,,Garfield
12345,105233458,40.4657401,-79.942698,,Garfield
12346,105233464,40.46648,-79.9425168,,Garfield
12347,105233483,40.4672028,-79.9423547,,Garfield
12348,105233498,40.4680063,-79.9421654,,Garfield
12349,104946398,40.4481187,-80.0638975,,Windgap
12350,105861146,40.5375988,-79.833272,,
12351,107602510,40.5372741,-79.8348791,,
12352,4635155783,40.5372678,-79.8357128,,
12353,105233998,40.5022002,-79.852378,,
12354,105234093,40.4497632,-79.9418033,,Shadyside
12355,105234114,40.4598083,-79.9024071,,Homewood West
12356,105234118,40.4596773,-79.9018224,,Homewood West
12357,105234126,40.4594385,-79.9007288,,Homewood North
12358,105234134,40.4588379,-79.898174,,Homewood North
12359,105234147,40.4586824,-79.8982314,,Homewood North
12360,104764579,40.4581661,-79.8959845,,Homewood North
12361,105234157,40.4576808,-79.8938382,,Homewood North
12362,4589892509,40.4754469,-79.8653107,,
12363,105234178,40.4750519,-79.8654423,,
12364,862496539,40.4746907,-79.8655871,,
12365,105234185,40.4743112,-79.8657802,,
12366,105234203,40.4745704,-79.8682291,,
12367,105234215,40.4752314,-79.8703507,,
12368,104852154,40.4175155,-79.9972435,,Knoxville
12369,105234270,40.4018385,-79.9829538,,Carrick
12370,105234283,40.4009847,-79.9827098,,Carrick
12371,105234304,40.400325,-79.9824684,,Carrick
12372,105234375,40.3478339,-80.0635524,,
12373,105234407,40.3471078,-80.069509,,
12374,105234438,40.4625488,-80.0345764,,Marshall-Shadeland
12375,105038459,40.460868,-79.9537286,,Bloomfield
12376,105234490,40.3801514,-80.0860501,,
12377,105234506,40.3818874,-80.0887276,,
12378,105234578,40.3653892,-79.8004131,,
12379,105234627,40.4454402,-79.8670563,,
12380,105234636,40.4464631,-79.8675422,,
12381,105234664,40.4475357,-79.8639989,,
12382,6274866474,40.4473984,-79.861351,,
12383,105234670,40.4479595,-79.860169,,
12384,105234676,40.4490651,-79.8582949,,
12385,105234685,40.4495454,-79.8581817,,
12386,105234697,40.449713,-79.8562345,,
12387,105234708,40.4496789,-79.8547772,,
12388,105234721,40.4492564,-79.8536308,,
12389,105234764,40.3788367,-79.8786363,,
12390,105234770,40.3789068,-79.8797563,,
12391,454981348,40.4042602,-80.0363335,,
12392,4998819736,40.405305,-80.0362924,,Banksville
12393,105235087,40.3966631,-79.8905122,,
12394,105235096,40.3974182,-79.891122,,
12395,105235116,40.4664483,-80.0604941,,
12396,105235134,40.4673683,-80.0637596,,
12397,105235179,40.3934738,-79.892701,,
12398,105235205,40.4486437,-79.8705805,,
12399,104197171,40.4523017,-79.8716644,,East Hills
12400,105235286,40.4228063,-79.9809115,,South Side Slopes
12401,105235352,40.4597987,-79.9893716,,Spring Garden
12402,104651395,40.4601692,-79.9894877,,Spring Garden
12403,105235384,40.426193,-80.0131302,,Mount Washington
12404,105235436,40.3527847,-80.0352459,,
12405,105235448,40.4244087,-80.0553139,,
12406,1734711359,40.4241491,-80.0565658,,
12407,105235497,40.4325029,-79.8901371,,
12408,105235523,40.430063,-79.8917657,,
12409,1894974733,40.4296711,-79.8921372,,
12410,105235553,40.3794208,-79.9754989,,
12411,105235583,40.3518232,-79.9641685,,
12412,2702817017,40.3471827,-79.971171,,
12413,105235604,40.5325383,-79.8855555,,
12414,105235610,40.5325303,-79.8867327,,
12415,105235644,40.3917241,-79.8097137,,
12416,2204185739,40.3917865,-79.8090708,,
12417,105235628,40.3926935,-79.8086368,,
12418,105235623,40.3932623,-79.8086497,,
12419,104483734,40.3841434,-79.8603023,,
12420,105235682,40.3831638,-79.8613946,,
12421,105235689,40.3822387,-79.862907,,
12422,105235695,40.3817559,-79.8636916,,
12423,1978079873,40.4279145,-80.1012459,,
12424,105236526,40.4038812,-79.8919141,,
12425,2934996559,40.4032741,-79.8940043,,
12426,105236537,40.4030846,-79.8946794,,
12427,105236544,40.3535345,-79.915838,,
12428,2888297751,40.3535968,-79.9158901,,
12429,105236554,40.3552475,-79.9166188,,
12430,365380196,40.540164,-80.0063486,,
12431,105237000,40.4836243,-80.0866461,,
12432,105237010,40.4846315,-80.0864888,,
12433,105237018,40.4858375,-80.0863005,,
12434,105237055,40.3739071,-79.8521119,,
12435,105207357,40.4282083,-79.996792,,South Side Slopes
12436,105237098,40.4288771,-80.0010892,,Mount Washington
12437,104977484,40.5135397,-80.0455731,,
12438,105237220,40.5131937,-80.0467017,,
12439,105237228,40.5130146,-80.0473218,,
12440,3233790735,40.5129794,-80.0474762,,
12441,105237235,40.5125993,-80.0482414,,
12442,105237247,40.512168,-80.049077,,
12443,105237328,40.5135775,-80.0397689,,
12444,105237361,40.5135608,-80.042857,,
12445,105237390,40.3747128,-79.95255,,
12446,105237406,40.4734787,-80.0819887,,
12447,105198568,40.4120588,-79.9882313,,
12448,105237447,40.4102268,-79.9879796,,
12449,105173018,40.5001547,-79.9775977,,
12450,105237536,40.4999746,-79.9783713,,
12451,105237547,40.4815726,-79.9769079,,
12452,105237576,40.5324629,-80.0133429,,
12453,105237592,40.532108,-80.0159653,,
12454,105237614,40.5041518,-79.9810334,,
12455,105237633,40.4375517,-79.8727107,,
12456,2924115543,40.438227,-79.8720759,,
12457,105237697,40.3908325,-79.9731696,,
12458,1025986285,40.3909225,-79.9719827,,
12459,104541347,40.3912049,-80.0334633,,
12460,105237726,40.3927483,-80.0350314,,
12461,5158201688,40.3936996,-80.0361456,,
12462,105237773,40.4686397,-80.1007711,,
12463,105237877,40.4679229,-80.0996607,,
12464,105237949,40.4660406,-79.8434586,,
12465,105237957,40.4652056,-79.8419493,,
12466,2629042808,40.4885843,-79.9001953,,
12467,105237979,40.4904868,-79.8998711,,
12468,105237993,40.4317064,-80.0697716,,
12469,105238008,40.3857275,-79.9052724,,
12470,105238015,40.3855722,-79.9062379,,
12471,105238023,40.3854333,-79.9071606,,
12472,105238150,40.5288751,-80.0395908,,
12473,5015599328,40.5289373,-80.0351791,,
12474,105170337,40.4528066,-79.9978758,,East Allegheny
12475,105238239,40.5090576,-79.9512473,,
12476,105238249,40.5085702,-79.9509791,,
12477,105238261,40.3824281,-79.9682613,,
12478,105238297,40.4881905,-79.9680481,,
12479,104553094,40.3935247,-79.9058229,,
12480,794507171,40.3938583,-79.9071606,,
12481,105046067,40.3648032,-79.8463721,,
12482,105238635,40.3634924,-79.847291,,
12483,105238649,40.3878856,-79.8837075,,
12484,105238661,40.3878693,-79.8826332,,
12485,105238671,40.3878536,-79.8818812,,
12486,105238689,40.3878496,-79.8808771,,
12487,105238700,40.3878281,-79.8778245,,
12488,105238737,40.514849,-79.8334598,,
12489,105238747,40.515549,-79.8333598,,
12490,1253676459,40.4663885,-79.98599,,Spring Garden
12491,105239014,40.4975726,-79.9479485,,
12492,105239023,40.498007,-79.9480183,,
12493,105172315,40.4998432,-79.9487202,,
12494,3902395081,40.4977852,-79.9443809,,
12495,105239118,40.4977813,-79.9444447,,
12496,105239131,40.4977731,-79.9448657,,
12497,105239142,40.4977684,-79.9451054,,
12498,105239148,40.4977276,-79.9468944,,
12499,105239168,40.3856731,-80.0911445,,
12500,105239175,40.3849477,-80.0914566,,
12501,2012791804,40.5071989,-79.8415611,,
12502,105239203,40.5086374,-79.8418658,,
12503,105239213,40.5090677,-79.8417273,,
12504,105239247,40.5003387,-79.9487408,,
12505,105239402,40.467757400000004,-79.9459232,,Garfield
12506,277047297,40.4675337,-79.9465393,,Garfield
12507,105239452,40.469053,-79.9864359,,Spring Garden
12508,105239491,40.427169,-80.078577,,
12509,105239579,40.4712257,-79.9870543,,Spring Garden
12510,105239592,40.3727679,-80.0484682,,
12511,105239598,40.3721977,-80.0478813,,
12512,601043506,40.3720757,-80.0479487,,
12513,105239605,40.3689329,-80.0480387,,
12514,105239617,40.3678777,-80.0479376,,
12515,105178829,40.431564,-79.9242297,,Squirrel Hill South
12516,105239644,40.4301294,-79.9274452,,Squirrel Hill South
12517,104740349,40.3823847,-79.9048207,,
12518,105239714,40.441697,-79.9209508,,Squirrel Hill North
12519,105239721,40.4409574,-79.9207909,,Squirrel Hill North
12520,105239730,40.4399238,-79.9206036,,Squirrel Hill North
12521,105239744,40.4728376,-80.0661705,,
12522,104549190,40.44748,-80.0354184,,Elliott
12523,105239850,40.3962256,-79.987379,,Carrick
12524,105239859,40.3958416,-79.9884546,,Carrick
12525,105239868,40.3953881,-79.9897152,,Carrick
12526,105239881,40.395069,-79.991274,,Carrick
12527,105239936,40.5160051,-79.9583579,,
12528,105239948,40.5154036,-79.9581674,,
12529,105239959,40.5149142,-79.9580253,,
12530,105240113,40.4248604,-79.9846291,,South Side Slopes
12531,105240125,40.4254388,-79.9856185,,South Side Slopes
12532,107671278,40.4622768,-80.0069952,,Fineview
12533,105240163,40.4624272,-80.0061939,,Fineview
12534,105240170,40.4625163,-80.0057104,,Fineview
12535,105242807,40.4134304,-80.0774866,,
12536,105242648,40.4130337,-80.0747048,,
12537,104994587,40.4138149,-80.0732907,,
12538,454987990,40.414144,-80.0728994,,
12539,454846630,40.4158078,-80.0714996,,
12540,105242706,40.4166767,-80.0665312,,
12541,105242726,40.4204609,-80.0668398,,
12542,4605949667,40.4223765,-80.0671961,,
12543,3189628801,40.4263876,-80.0618358,,
12544,105242750,40.4263901,-80.0615346,,
12545,3189628800,40.4263901,-80.0612822,,
12546,105242760,40.4265138,-80.0569641,,Oakwood
12547,105242839,40.4342702,-80.0502625,,Westwood
12548,105242857,40.4360545,-80.0518651,,Westwood
12549,105242862,40.4361974,-80.0520958,,Westwood
12550,105242872,40.4364699,-80.0525129,,Westwood
12551,1808380991,40.4375043,-80.0538494,,Westwood
12552,104649175,40.4405717,-80.0356322,,West End
12553,105245256,40.4201609,-79.9431949,,Greenfield
12554,105245236,40.424518,-79.9445442,,Greenfield
12555,105245496,40.4658168,-80.0655898,,
12556,5037033502,40.4666263,-80.0656062,,
12557,105245516,40.4674104,-80.0656315,,
12558,105245522,40.4674852,-80.065639,,
12559,105235144,40.4681565,-80.0658266,,
12560,105245535,40.4681255,-79.957242,,Central Lawrenceville
12561,104570767,40.4688824,-79.9562123,,Central Lawrenceville
12562,105245606,40.3875659,-79.9759698,,Carrick
12563,105245624,40.38738,-79.9752054,,
12564,105245766,40.4531391,-79.9562341,,Upper Hill
12565,104921474,40.4537494,-79.9578745,,Upper Hill
12566,105245797,40.4140563,-80.0566934,,
12567,105245807,40.4134391,-80.0563515,,
12568,105245968,40.3431231,-79.9640701,,
12569,1477523534,40.3430766,-79.9640056,,
12570,105246038,40.3685905,-79.8777583,,
12571,1356184286,40.3693841,-79.8780945,,
12572,104189412,40.3707804,-79.8744276,,
12573,105246091,40.3662967,-79.8805623,,
12574,105246108,40.3693326,-79.8771136,,
12575,105813848,40.424925,-79.9766146,,South Side Slopes
12576,357388093,40.4248454,-79.9749677,,South Side Slopes
12577,105246277,40.3874502,-79.8008553,,
12578,105246306,40.3857274,-79.8031485,,
12579,105246333,40.3836267,-79.8088556,,
12580,105246342,40.3837159,-79.8095596,,
12581,105246227,40.4180158,-79.9668916,,South Side Slopes
12582,105206812,40.4173766,-79.9654164,,Arlington Heights
12583,105246398,40.5013874,-80.0679507,,
12584,105246431,40.502829,-80.0680051,,
12585,105246452,40.4370547,-80.0594273,,
12586,105246457,40.4386579,-80.0596264,,
12587,105246690,40.4788811,-80.0092338,,Perry North
12588,105246720,40.4817363,-80.0101325,,Perry North
12589,107697503,40.473375,-79.8847317,,
12590,105246935,40.4485929,-79.922257,,Squirrel Hill North
12591,104905187,40.4483742,-79.9213163,,Point Breeze
12592,105247108,40.4198597,-79.9821427,,South Side Slopes
12593,105247125,40.4198223,-79.9814963,,South Side Slopes
12594,105247248,40.3846283,-80.0635218,,
12595,104689694,40.3844298,-80.0641546,,
12596,105247254,40.3836488,-80.0659895,,
12597,105247297,40.3820574,-80.0904117,,
12598,105248187,40.4528157,-79.8939901,,Homewood South
12599,105248196,40.4534243,-79.8936087,,Homewood South
12600,2702554037,40.4427198,-79.8375167,,
12601,5323172878,40.4455266,-79.8431726,,
12602,5323172489,40.4392371,-79.8296821,,
12603,105248257,40.4395191,-79.8270194,,
12604,105248264,40.439766,-79.8262084,,
12605,105248346,40.3965156,-80.0156991,,Brookline
12606,105248366,40.3938079,-80.0169508,,Brookline
12607,105248383,40.3929891,-80.0173125,,Brookline
12608,276837126,40.3921534,-80.017745,,Brookline
12609,105248414,40.3792933,-79.9754655,,
12610,105248419,40.3791871,-79.9746448,,
12611,105248429,40.3791678,-79.9744824,,
12612,105248439,40.3790502,-79.9735478,,
12613,1325777223,40.4930474,-80.0504264,,
12614,105248531,40.4907749,-80.0533855,,
12615,105248539,40.4897368,-80.0547374,,
12616,105248571,40.4233269,-79.8342821,,
12617,2975199729,40.4252101,-79.8326367,,
12618,105248697,40.4807778,-80.0791974,,
12619,105248707,40.4797428,-80.0818748,,
12620,105248717,40.4775183,-80.0822871,,
12621,105248775,40.4086471,-80.0530724,,
12622,105248882,40.5289917,-80.0793386,,
12623,105248904,40.5282444,-80.0783655,,
12624,105248943,40.5295548,-80.0782808,,
12625,837157846,40.4956515,-79.937325,,
12626,104889538,40.4953156,-79.9375497,Main St at Garnier St,
12627,105250093,40.5194425,-79.9744916,,
12628,105250101,40.5180024,-79.9744374,,
12629,105250120,40.4763353,-80.0296386,,Marshall-Shadeland
12630,104785203,40.4757783,-80.0302037,,Marshall-Shadeland
12631,105250280,40.4600306,-79.8976931,,Homewood North
12632,104764604,40.459514,-79.8954607,,Homewood North
12633,105250291,40.4590261,-79.8933157,,Homewood North
12634,105250300,40.4579276,-79.8883953,,Homewood North
12635,105250312,40.4587679,-79.8869887,,Homewood North
12636,105250483,40.4327544,-79.937477,,Squirrel Hill South
12637,2173707926,40.4328104,-79.9371522,,Squirrel Hill South
12638,2029509553,40.441652499999996,-79.9699902,,Terrace Village
12639,2029509563,40.4412702,-79.9700244,,Terrace Village
12640,2029509480,40.4411526,-79.9700336,,Terrace Village
12641,107649407,40.4401291,-79.9697721,,Terrace Village
12642,105250598,40.3440704,-79.8259925,,
12643,105250651,40.3467239,-79.82396,,
12644,105250635,40.3478513,-79.8275108,,
12645,104680940,40.4267875,-79.9501669,,Greenfield
